unique_identifier,timestamp,price
LTC-AUD,1557151685950928,7484
LTC-AUD,1557151686222911,7484
LTC-AUD,1557151686222911,7484
ZEC-AUD,1557151686264913,6500
ZEC-AUD,1557151686264913,6500
BTC-AUD,1557151686357913,556765
ETH-AUD,1557151216397054,0
BTC-AUD,1557151686357921,556774
ZEC-AUD,1557151686357923,6826
BTC-AUD,1557151686357929,556753
LTC-AUD,1557151686455914,7479
ZEC-AUD,1557151686455915,6484
ZEC-AUD,1557151686638913,6826
ZEC-AUD,1557151686638914,6826
ZEC-AUD,1557151686638913,6826
ZEC-AUD,1557151686638914,6484
ZEC-AUD,1557151686638915,6484
BTC-AUD,1557151686637913,556765
BTC-AUD,1557151686637913,556774
BTC-AUD,1557151686637913,556774
BTC-AUD,1557151686638913,556753
BTC-AUD,1557151686638913,556753
LTC-AUD,1557151686680913,7479
BTC-AUD,1557151686858927,557321
ZEC-AUD,1557151686858929,6820
BTC-AUD,1557151686957919,561271
BTC-AUD,1557151686957923,561271
BTC-AUD,1557151686983914,557321
ZEC-AUD,1557151686990915,6820
ZEC-AUD,1557151686990915,6820
BTC-AUD,1557151687101914,561271
BTC-AUD,1557151687101914,561271
BTC-AUD,1557151687101914,561271
LTC-AUD,1557151687137917,7537
LTC-AUD,1557151687138916,7537
ETH-AUD,1557151687458936,18386
BTC-AUD,1557151687715918,557321
ETH-AUD,1557151687738917,18386
ETH-AUD,1557151687738917,18386
ZEC-AUD,1557151688965937,6481
LTC-AUD,1557151689208926,7792
LTC-AUD,1557151689208927,7792
LTC-AUD,1557151689208928,7792
ZEC-AUD,1557151689347923,6481
ZEC-AUD,1557151689347923,6481
ZEC-AUD,1557151689466943,6494
ZEC-AUD,1557151689660926,6494
ZEC-AUD,1557151689968933,6479
ZEC-AUD,1557151689968945,6493
ZEC-AUD,1557151690104926,6479
ZEC-AUD,1557151690104926,6493
LTC-AUD,1557151690471930,7488
LTC-AUD,1557151690979940,7493
LTC-AUD,1557151691372933,7769
LTC-AUD,1557151691372937,7769
BTC-AUD,1557151691372940,558424
LTC-AUD,1557151691428932,7769
LTC-AUD,1557151691428932,7769
LTC-AUD,1557151691428932,7769
BTC-AUD,1557151691481932,558424
BTC-AUD,1557151634527707,555161
BTC-AUD,1557151634527707,555161
BTC-AUD,1557151634957710,554621
BTC-AUD,1557151635043710,554621
BTC-AUD,1557151635043710,554621
ETH-AUD,1557151635458719,18517
ETH-AUD,1557151635565714,18517
ETH-AUD,1557151635565715,18517
ETH-AUD,1557151635652716,18535
ZEC-AUD,1557151635652719,6536
LTC-AUD,1557151635965723,7735
LTC-AUD,1557151636087714,7735
LTC-AUD,1557151636087714,7735
ZEC-AUD,1557151636153725,6553
LTC-AUD,1557151636153728,7585
BTC-AUD,1557151636153731,563005
ZEC-AUD,1557151636581718,6853
LTC-AUD,1557151637971727,7714
BTC-AUD,1557151638160735,564132
LTC-AUD,1557151638175722,7714
LTC-AUD,1557151638175722,7714
LTC-AUD,1557151364076642,7722
LTC-AUD,1557151364076646,7731
ETH-AUD,1557151364076656,18517
LTC-AUD,1557151364161641,7722
LTC-AUD,1557151364161641,7722
LTC-AUD,1557151364161641,7731
ETH-AUD,1557151364171641,18517
ETH-AUD,1557151364171641,18517
LTC-AUD,1557151364390652,7820
LTC-AUD,1557151364595643,7820
LTC-AUD,1557151364595643,7820
ZEC-AUD,1557151365391657,6769
ZEC-AUD,1557151365391661,6771
ZEC-AUD,1557151365473646,6769
ZEC-AUD,1557151365473646,6771
ZEC-AUD,1557151365473646,6771
BTC-AUD,1557151365894653,557177
BTC-AUD,1557151366005650,557177
BTC-AUD,1557151366005651,557177
BTC-AUD,1557151366005652,557177
BTC-AUD,1557151366085649,546677
BTC-AUD,1557151366085653,546685
LTC-AUD,1557151216469058,7266
ETH-AUD,1557151216459063,18864
LTC-AUD,1557151216459065,7877
ZEC-AUD,1557151216556062,6985
ETH-AUD,1557151216556063,18719
LTC-AUD,1557151216677056,7266
LTC-AUD,1557151216677059,7268
LTC-AUD,1557151216677060,7268
BTC-AUD,1557151216959066,540358
ETH-AUD,1557151216959073,18884
LTC-AUD,1557151217059067,7871
LTC-AUD,1557151217059075,7859
ETH-AUD,1557151217059077,18752
LTC-AUD,1557151217463065,7893
ZEC-AUD,1557151217463070,7090
BTC-AUD,1557151217561076,549079
ZEC-AUD,1557151217561078,6996
BTC-AUD,1557151217964066,541422
ETH-AUD,1557151217964077,18880
ETH-AUD,1557151218066081,18748
BTC-AUD,1557151218465076,540879
ZEC-AUD,1557151218396068,6989
ZEC-AUD,1557151218396069,6989
LTC-AUD,1557151218564063,7895
LTC-AUD,1557151218564064,7895
LTC-AUD,1557151218564065,7895
BTC-AUD,1557151218566068,549052
ZEC-AUD,1557151218566070,6976
BTC-AUD,1557151218566076,549072
ETH-AUD,1557151218563063,18725
ETH-AUD,1557151218563064,18725
ETH-AUD,1557151218563065,18725
ZEC-AUD,1557151218398067,6985
ZEC-AUD,1557151218398068,6985
ZEC-AUD,1557151218398069,6799
ZEC-AUD,1557151218398069,6985
ZEC-AUD,1557151218420063,6799
ZEC-AUD,1557151218420064,6799
ZEC-AUD,1557151218420065,6799
ZEC-AUD,1557151218632063,7090
ZEC-AUD,1557151218632063,7090
BTC-AUD,1557151218531063,540358
BTC-AUD,1557151218531064,540358
BTC-AUD,1557151691875938,558429
BTC-AUD,1557151691875946,558443
BTC-AUD,1557151691964934,558429
BTC-AUD,1557151691964934,558429
BTC-AUD,1557151691964934,558443
BTC-AUD,1557151691964934,558443
ETH-AUD,1557151692487952,18470
BTC-AUD,1557151692647937,558424
ZEC-AUD,1557151692876952,6809
ETH-AUD,1557151692989954,18439
ZEC-AUD,1557151693039938,6809
ZEC-AUD,1557151693039939,6809
ZEC-AUD,1557151693039938,6809
BTC-AUD,1557151693877950,557874
LTC-AUD,1557151693877959,7781
LTC-AUD,1557151693974942,7781
LTC-AUD,1557151693974942,7781
BTC-AUD,1557151693998942,557874
BTC-AUD,1557151693998942,557874
LTC-AUD,1557151694378953,7768
LTC-AUD,1557151694495944,7768
LTC-AUD,1557151694495944,7768
BTC-AUD,1557151695671953,556765
ZEC-AUD,1557151696021953,6502
LTC-AUD,1557151696217952,7769
ZEC-AUD,1557151696345951,6502
ZEC-AUD,1557151696383958,6814
ZEC-AUD,1557151696433951,6814
ZEC-AUD,1557151696433951,6814
ZEC-AUD,1557151696532955,6530
ZEC-AUD,1557151696790953,6530
ZEC-AUD,1557151696790954,6530
ZEC-AUD,1557151696790955,6530
LTC-AUD,1557151696866955,7769
LTC-AUD,1557151697201955,7769
LTC-AUD,1557151870365636,7657
BTC-AUD,1557151870801651,563302
ETH-AUD,1557151871152647,18638
ETH-AUD,1557151871445641,18638
ETH-AUD,1557151871445641,18638
BTC-AUD,1557151871465641,563302
BTC-AUD,1557151871465641,563302
BTC-AUD,1557151871653654,561570
BTC-AUD,1557151366179649,546677
BTC-AUD,1557151366179649,546677
BTC-AUD,1557151366179649,546685
ETH-AUD,1557151366905656,18922
ZEC-AUD,1557151366905663,6794
BTC-AUD,1557151367089657,547244
BTC-AUD,1557151367133653,547244
BTC-AUD,1557151367133653,547244
LTC-AUD,1557151367409672,7837
ZEC-AUD,1557151367591665,6984
ZEC-AUD,1557151367722655,6984
ZEC-AUD,1557151367722655,6984
LTC-AUD,1557151367911658,7829
LTC-AUD,1557151368484660,7731
LTC-AUD,1557151368693660,7731
LTC-AUD,1557151369096662,7697
LTC-AUD,1557151369212661,7697
LTC-AUD,1557151369212661,7697
ETH-AUD,1557151369422670,18896
ZEC-AUD,1557151369928679,6796
BTC-AUD,1557151370101669,546689
BTC-AUD,1557151370145665,546689
BTC-AUD,1557151370145666,546689
BTC-AUD,1557151370145667,546689
LTC-AUD,1557151371109670,7694
ZEC-AUD,1557151371109679,6971
LTC-AUD,1557151371317669,7694
LTC-AUD,1557151371317669,7694
ZEC-AUD,1557151371324669,6971
ZEC-AUD,1557151371324669,6971
BTC-AUD,1557151371339673,546685
BTC-AUD,1557151371356670,546685
ETH-AUD,1557151871805654,18436
BTC-AUD,1557151871825642,561570
BTC-AUD,1557151871974644,561570
ETH-AUD,1557151871999643,18436
BTC-AUD,1557151872083644,561570
ZEC-AUD,1557151872155654,6723
ZEC-AUD,1557151872277644,6723
ETH-AUD,1557151872294646,18436
BTC-AUD,1557151872307645,563303
ZEC-AUD,1557151872418647,6723
BTC-AUD,1557151872462645,563303
ETH-AUD,1557151638473731,18448
ETH-AUD,1557151638473739,18451
ETH-AUD,1557151638600726,18448
ETH-AUD,1557151638600726,18448
ETH-AUD,1557151638601723,18451
ETH-AUD,1557151638601723,18451
ETH-AUD,1557151639164742,18474
BTC-AUD,1557151639665737,564679
BTC-AUD,1557151532481323,553640
BTC-AUD,1557151532647307,553103
BTC-AUD,1557151532687306,553640
ZEC-AUD,1557151532728306,6748
ETH-AUD,1557151748533156,18466
ETH-AUD,1557151748533156,18468
ZEC-AUD,1557151371612685,6993
BTC-AUD,1557151371685671,545580
ZEC-AUD,1557151371700671,6993
ZEC-AUD,1557151371700671,6993
BTC-AUD,1557151371728672,546685
LTC-AUD,1557151372438680,7786
LTC-AUD,1557151372508674,7786
LTC-AUD,1557151372508674,7786
ETH-AUD,1557151372614690,18482
ETH-AUD,1557151372800675,18482
ETH-AUD,1557151372800675,18482
BTC-AUD,1557151372939693,555499
BTC-AUD,1557151373129676,555499
BTC-AUD,1557151373116685,546143
BTC-AUD,1557151373225677,546143
BTC-AUD,1557151373225677,546143
ETH-AUD,1557151373611683,18892
ETH-AUD,1557151373611684,18892
LTC-AUD,1557151373618684,7694
LTC-AUD,1557151373780679,7694
LTC-AUD,1557151373780680,7694
LTC-AUD,1557151373780681,7694
ETH-AUD,1557151373946688,18942
ETH-AUD,1557151748533156,18468
BTC-AUD,1557151748586157,555572
BTC-AUD,1557151748586157,555572
BTC-AUD,1557151748586157,555574
BTC-AUD,1557151748586158,555574
BTC-AUD,1557151748586157,555574
ZEC-AUD,1557151567702447,6729
ZEC-AUD,1557151567804445,6729
ZEC-AUD,1557151567804446,6729
ZEC-AUD,1557151567804447,6729
ZEC-AUD,1557151567804448,6729
ZEC-AUD,1557151568541455,6856
LTC-AUD,1557151568706458,7592
LTC-AUD,1557151568706466,7571
LTC-AUD,1557151569003452,7592
LTC-AUD,1557151569003453,7592
LTC-AUD,1557151569003453,7571
ZEC-AUD,1557151569035449,6856
ZEC-AUD,1557151569035450,6856
LTC-AUD,1557151569207452,7574
ZEC-AUD,1557151569207453,6722
LTC-AUD,1557151569413454,7574
ZEC-AUD,1557151569417451,6722
ZEC-AUD,1557151569417451,6722
BTC-AUD,1557151569550465,560282
BTC-AUD,1557151569651452,560282
BTC-AUD,1557151569651452,560282
BTC-AUD,1557151570210471,554707
BTC-AUD,1557151570328457,554707
ZEC-AUD,1557151571718471,6703
ZEC-AUD,1557151571927463,6703
ZEC-AUD,1557151572061476,6855
ZEC-AUD,1557151572167462,6855
ZEC-AUD,1557151572167462,6855
BTC-AUD,1557151572720477,554698
ETH-AUD,1557151572720484,18779
ETH-AUD,1557151572818464,18779
BTC-AUD,1557151572857465,554698
BTC-AUD,1557151572857465,554698
ETH-AUD,1557151372614686,18472
ETH-AUD,1557151372754675,18472
ETH-AUD,1557151372754675,18472
BTC-AUD,1557151372939685,555516
BTC-AUD,1557151373141676,555516
ZEC-AUD,1557151373440689,6800
BTC-AUD,1557151373618695,545579
ZEC-AUD,1557151373709679,6800
ZEC-AUD,1557151373709680,6800
ZEC-AUD,1557151373709681,6800
BTC-AUD,1557151872462645,563303
ZEC-AUD,1557151872489646,6723
LTC-AUD,1557151733315096,7782
LTC-AUD,1557151733315096,7782
BTC-AUD,1557151733882100,550649
LTC-AUD,1557151872658659,7667
LTC-AUD,1557151734113118,7771
LTC-AUD,1557151734312100,7771
LTC-AUD,1557151734312101,7771
LTC-AUD,1557151734312102,7771
BTC-AUD,1557151734307100,550649
BTC-AUD,1557151734307100,550649
ETH-AUD,1557151734384117,18072
ETH-AUD,1557151734532101,18072
ETH-AUD,1557151734532101,18072
ZEC-AUD,1557151633137717,6565
ZEC-AUD,1557151633452722,6862
ZEC-AUD,1557151633505703,6862
ZEC-AUD,1557151633505703,6862
LTC-AUD,1557151633640718,7586
BTC-AUD,1557151633955710,555168
ZEC-AUD,1557151665706845,6813
ZEC-AUD,1557151665804831,6812
LTC-AUD,1557151872808664,7449
LTC-AUD,1557151873159649,7664
ETH-AUD,1557151873190649,18641
ETH-AUD,1557151873191649,18698
ETH-AUD,1557151873191649,18698
LTC-AUD,1557151873242648,7667
LTC-AUD,1557151873242648,7667
ZEC-AUD,1557151873413648,6719
ZEC-AUD,1557151873413648,6719
LTC-AUD,1557151873452648,7449
LTC-AUD,1557151873452648,7449
LTC-AUD,1557151873452648,7664
LTC-AUD,1557151873452648,7664
ETH-AUD,1557151873811666,18433
BTC-AUD,1557151874169656,563261
ZEC-AUD,1557151665804831,6813
LTC-AUD,1557151665804837,7553
LTC-AUD,1557151665917831,7553
LTC-AUD,1557151665917831,7553
LTC-AUD,1557151666508834,7744
LTC-AUD,1557151666732844,7754
ZEC-AUD,1557151666732853,6836
BTC-AUD,1557151681690894,561268
BTC-AUD,1557151681690895,561268
BTC-AUD,1557151681690896,561268
BTC-AUD,1557151681690897,561268
BTC-AUD,1557151681690898,561268
BTC-AUD,1557151681690898,561267
LTC-AUD,1557151573233466,7776
BTC-AUD,1557151573577472,560818
BTC-AUD,1557151574080470,561393
LTC-AUD,1557151574080471,7783
BTC-AUD,1557151574192470,560818
BTC-AUD,1557151574192470,560818
BTC-AUD,1557151574243471,561393
LTC-AUD,1557151574291470,7783
LTC-AUD,1557151574291471,7783
LTC-AUD,1557151574291472,7783
LTC-AUD,1557151574727474,7592
ZEC-AUD,1557151574727487,6681
ZEC-AUD,1557151574824472,6681
ZEC-AUD,1557151574824472,6681
LTC-AUD,1557151574864472,7592
LTC-AUD,1557151574864472,7592
BTC-AUD,1557151681690899,561267
BTC-AUD,1557151681690898,561267
LTC-AUD,1557151666954835,7754
LTC-AUD,1557151666954835,7754
ZEC-AUD,1557151667019835,6836
LTC-AUD,1557151697838957,7472
LTC-AUD,1557151697838957,7472
BTC-AUD,1557151697888958,556190
ZEC-AUD,1557151698104973,6500
BTC-AUD,1557151698152958,556190
BTC-AUD,1557151698152958,556190
ZEC-AUD,1557151698325959,6500
ZEC-AUD,1557151698325959,6500
ETH-AUD,1557151698389979,18453
ETH-AUD,1557151698535961,18453
BTC-AUD,1557151698548962,556765
BTC-AUD,1557151698576961,556765
ETH-AUD,1557151698610964,18394
ETH-AUD,1557151698720960,18394
ETH-AUD,1557151698809962,18453
ZEC-AUD,1557151699115969,6516
ZEC-AUD,1557151699308966,6516
ZEC-AUD,1557151699308966,6516
BTC-AUD,1557151699656966,556765
LTC-AUD,1557151699891979,7778
LTC-AUD,1557151700087966,7778
LTC-AUD,1557151700087966,7778
BTC-AUD,1557151700393968,556742
BTC-AUD,1557151700592968,556742
BTC-AUD,1557151700592968,556742
LTC-AUD,1557151700644970,7468
ETH-AUD,1557151701145986,18381
LTC-AUD,1557151701471975,7794
LTC-AUD,1557151701897979,7821
LTC-AUD,1557151701897991,7818
LTC-AUD,1557151702220974,7821
LTC-AUD,1557151702220974,7821
LTC-AUD,1557151702220974,7818
LTC-AUD,1557151702220974,7818
LTC-AUD,1557151702912983,7811
LTC-AUD,1557151703052978,7811
LTC-AUD,1557151703052979,7811
LTC-AUD,1557151703052980,7811
ETH-AUD,1557151704166986,18372
ETH-AUD,1557151704667992,18346
ETH-AUD,1557151704668000,18356
ETH-AUD,1557151705176990,18336
ETH-AUD,1557151705177006,18342
ETH-AUD,1557151705279986,18342
LTC-AUD,1557151705498992,7799
LTC-AUD,1557151706045990,7799
BTC-AUD,1557151706680993,557324
LTC-AUD,1557151707093995,7802
LTC-AUD,1557151707093996,7802
LTC-AUD,1557151707093997,7802
LTC-AUD,1557151707093999,7802
LTC-AUD,1557151707486996,7802
LTC-AUD,1557151707486997,7802
LTC-AUD,1557151710445008,7801
LTC-AUD,1557151710510007,7801
LTC-AUD,1557151710510008,7801
LTC-AUD,1557151710510009,7801
ZEC-AUD,1557151667019836,6836
ZEC-AUD,1557151667019837,6836
LTC-AUD,1557151348558581,7776
ETH-AUD,1557151349285602,18896
BTC-AUD,1557151349574585,552772
BTC-AUD,1557151349590584,552772
BTC-AUD,1557151349789589,553312
ETH-AUD,1557151349937584,18896
ETH-AUD,1557151349937585,18896
BTC-AUD,1557151349984598,546717
BTC-AUD,1557151349984602,546707
LTC-AUD,1557151639981747,7729
LTC-AUD,1557151640166736,7565
ZEC-AUD,1557151640247730,6841
LTC-AUD,1557151640304730,7729
LTC-AUD,1557151640304730,7729
ZEC-AUD,1557151640484734,6832
ETH-AUD,1557151640629733,18474
ZEC-AUD,1557151640688732,6832
ZEC-AUD,1557151640688733,6832
ZEC-AUD,1557151640688734,6832
ZEC-AUD,1557151640688735,6832
LTC-AUD,1557151640669738,7587
LTC-AUD,1557151641108733,7587
ZEC-AUD,1557151641640737,6841
ZEC-AUD,1557151642494750,6798
ZEC-AUD,1557151642760740,6798
ZEC-AUD,1557151642760740,6798
LTC-AUD,1557151642847743,7700
BTC-AUD,1557151643392749,557989
BTC-AUD,1557151643392750,557989
LTC-AUD,1557151643389743,7700
ZEC-AUD,1557151349984604,7057
BTC-AUD,1557151350055585,553312
BTC-AUD,1557151350055585,553312
BTC-AUD,1557151350127586,552772
BTC-AUD,1557151350134585,546717
BTC-AUD,1557151350134585,546717
BTC-AUD,1557151350134585,546707
BTC-AUD,1557151350134585,546707
ZEC-AUD,1557151350129587,7057
ZEC-AUD,1557151350129587,7057
LTC-AUD,1557151228269101,7896
LTC-AUD,1557151228269102,7896
LTC-AUD,1557151228269103,7896
ETH-AUD,1557151228346106,18676
BTC-AUD,1557151228634104,545208
ETH-AUD,1557151228878106,18676
LTC-AUD,1557151228891106,7522
LTC-AUD,1557151228891107,7522
BTC-AUD,1557151228991105,545208
LTC-AUD,1557151229028118,7919
BTC-AUD,1557151229134118,544690
BTC-AUD,1557151229229107,545208
ZEC-AUD,1557151229229108,6917
LTC-AUD,1557151229242107,7919
LTC-AUD,1557151229242107,7919
ETH-AUD,1557151229243106,18676
BTC-AUD,1557151229249106,545208
ZEC-AUD,1557151229271106,6917
ZEC-AUD,1557151229271107,6917
BTC-AUD,1557151229336106,544690
BTC-AUD,1557151229336106,544690
BTC-AUD,1557151230032113,542491
BTC-AUD,1557151230105110,542491
BTC-AUD,1557151230105110,542491
ETH-AUD,1557151458370022,18306
ETH-AUD,1557151458370030,18319
BTC-AUD,1557151458370031,549325
ETH-AUD,1557151458466014,18306
ETH-AUD,1557151458466014,18306
ETH-AUD,1557151458466014,18319
ETH-AUD,1557151458466015,18319
ETH-AUD,1557151458466016,18319
LTC-AUD,1557151458454014,7712
LTC-AUD,1557151458454014,7712
BTC-AUD,1557151458444014,549325
BTC-AUD,1557151458444015,549325
BTC-AUD,1557151458444016,549325
BTC-AUD,1557151458444017,549325
ETH-AUD,1557151458466017,18319
BTC-AUD,1557151458871021,549872
BTC-AUD,1557151459037016,549872
BTC-AUD,1557151459037017,549872
BTC-AUD,1557151459037018,549872
ZEC-AUD,1557151748607157,6746
ZEC-AUD,1557151748607157,6746
BTC-AUD,1557151748664166,556136
BTC-AUD,1557151748902158,556136
BTC-AUD,1557151748902158,556136
LTC-AUD,1557151749165177,7775
BTC-AUD,1557151749294160,556137
BTC-AUD,1557151749295160,556137
LTC-AUD,1557151749454160,7775
LTC-AUD,1557151749454160,7775
ZEC-AUD,1557151749666176,6737
ZEC-AUD,1557151749816161,6737
ZEC-AUD,1557151749816161,6737
BTC-AUD,1557151750179168,557789
ZEC-AUD,1557151750502167,6505
ETH-AUD,1557151750572166,18466
BTC-AUD,1557151750615165,557789
BTC-AUD,1557151750615166,557789
BTC-AUD,1557151750615167,557789
BTC-AUD,1557151750615168,557789
ZEC-AUD,1557151750672165,6505
ZEC-AUD,1557151750672166,6505
LTC-AUD,1557151750680167,7782
LTC-AUD,1557151750788165,7782
LTC-AUD,1557151750788165,7782
ETH-AUD,1557151532946307,18366
ETH-AUD,1557151532946307,18366
LTC-AUD,1557151532981321,7601
ETH-AUD,1557151532981323,18807
ETH-AUD,1557151532981327,18806
LTC-AUD,1557151533112308,7601
ETH-AUD,1557151533113308,18807
ETH-AUD,1557151533113309,18807
ETH-AUD,1557151533113309,18806
LTC-AUD,1557151533295315,7733
ZEC-AUD,1557151533295316,6915
BTC-AUD,1557151533295326,554195
BTC-AUD,1557151533421312,554195
BTC-AUD,1557151533421313,554195
LTC-AUD,1557151533419309,7733
ZEC-AUD,1557151533453309,6915
ZEC-AUD,1557151533453309,6915
ZEC-AUD,1557151533483328,6760
BTC-AUD,1557151373887679,545579
BTC-AUD,1557151373887679,545579
ETH-AUD,1557151373946684,18937
ZEC-AUD,1557151374118691,6990
ETH-AUD,1557151374145680,18937
ETH-AUD,1557151374145681,18937
ETH-AUD,1557151374145682,18937
ZEC-AUD,1557151374439682,6990
ZEC-AUD,1557151374439683,6990
ZEC-AUD,1557151374439684,6990
LTC-AUD,1557151374950686,7791
LTC-AUD,1557151375115684,7791
LTC-AUD,1557151375115684,7791
ZEC-AUD,1557151375451689,6798
ZEC-AUD,1557151375563692,6798
ZEC-AUD,1557151375563693,6798
ZEC-AUD,1557151375563694,6798
BTC-AUD,1557151375636687,546690
LTC-AUD,1557151375636704,7675
BTC-AUD,1557151375840687,546690
BTC-AUD,1557151375840687,546690
LTC-AUD,1557151375859687,7675
LTC-AUD,1557151375859688,7675
LTC-AUD,1557151375859689,7675
ZEC-AUD,1557151375953699,6793
ETH-AUD,1557151375953708,18911
LTC-AUD,1557151376051690,7785
ETH-AUD,1557151376194689,18911
ETH-AUD,1557151376194689,18911
ZEC-AUD,1557151376235689,6793
ZEC-AUD,1557151376586692,6811
LTC-AUD,1557151376592691,7785
ZEC-AUD,1557151376637697,7032
ZEC-AUD,1557151376769693,6999
ZEC-AUD,1557151376769694,6999
ZEC-AUD,1557151376769696,7032
ZEC-AUD,1557151376769696,7032
ZEC-AUD,1557151377138703,7004
ZEC-AUD,1557151377351693,7004
ZEC-AUD,1557151377351693,7004
ETH-AUD,1557151378144708,18520
ETH-AUD,1557151378283697,18520
ETH-AUD,1557151575312474,18768
BTC-AUD,1557151900856773,563788
ETH-AUD,1557151900986757,18705
ETH-AUD,1557151900986757,18717
ETH-AUD,1557151900986757,18717
BTC-AUD,1557151900998757,563788
BTC-AUD,1557151900998758,563788
BTC-AUD,1557151900998759,563788
ETH-AUD,1557151901089758,18705
LTC-AUD,1557151901357764,7560
BTC-AUD,1557151901357767,563793
LTC-AUD,1557151901357768,7560
LTC-AUD,1557151901427759,7560
LTC-AUD,1557151901427759,7560
LTC-AUD,1557151901427759,7560
LTC-AUD,1557151901427759,7560
BTC-AUD,1557151523748284,554754
LTC-AUD,1557151523580270,7583
LTC-AUD,1557151523580271,7583
LTC-AUD,1557151523580272,7583
LTC-AUD,1557151523580272,7584
LTC-AUD,1557151523580272,7570
BTC-AUD,1557151523572270,552543
BTC-AUD,1557151523865273,552558
ZEC-AUD,1557151523859272,6747
BTC-AUD,1557151643499756,551284
ETH-AUD,1557151643682743,18434
ETH-AUD,1557151643682744,18434
ETH-AUD,1557151643682743,18434
BTC-AUD,1557151643686744,565252
BTC-AUD,1557151643694748,551284
BTC-AUD,1557151643694749,551284
BTC-AUD,1557151643694750,551284
BTC-AUD,1557151643909744,565252
ZEC-AUD,1557151644002756,6796
ZEC-AUD,1557151644333746,6796
ZEC-AUD,1557151644388747,6796
ETH-AUD,1557151644502751,18416
ZEC-AUD,1557151644502762,6822
ZEC-AUD,1557151644887748,6822
ZEC-AUD,1557151644887748,6822
ETH-AUD,1557151644922748,18416
ETH-AUD,1557151644922748,18416
BTC-AUD,1557151645190766,564688
LTC-AUD,1557151459101019,7732
ETH-AUD,1557151459101033,18923
BTC-AUD,1557151459101034,553738
ETH-AUD,1557151459365018,18923
BTC-AUD,1557151459514018,553738
BTC-AUD,1557151459514018,553738
LTC-AUD,1557151459361018,7732
LTC-AUD,1557151459361018,7732
BTC-AUD,1557151459373027,549312
ZEC-AUD,1557151459373029,6871
BTC-AUD,1557151459726019,549312
ZEC-AUD,1557151459740019,6871
ZEC-AUD,1557151459740019,6871
ZEC-AUD,1557151459875023,6869
ZEC-AUD,1557151459947020,6869
ZEC-AUD,1557151459947020,6869
ETH-AUD,1557151460103032,18892
BTC-AUD,1557151460103037,554294
BTC-AUD,1557151460234021,554294
ETH-AUD,1557151460252021,18892
ETH-AUD,1557151460252021,18892
ZEC-AUD,1557151460376033,6846
ZEC-AUD,1557151460623022,6846
ZEC-AUD,1557151460623022,6846
ZEC-AUD,1557151461127039,6811
BTC-AUD,1557151230141110,544130
BTC-AUD,1557151230489110,544130
ETH-AUD,1557151230643127,18606
ETH-AUD,1557151230534126,18826
BTC-AUD,1557151230898113,544130
ETH-AUD,1557151230954112,18606
ETH-AUD,1557151230954112,18606
BTC-AUD,1557151231039113,541958
LTC-AUD,1557151231039122,7904
ETH-AUD,1557151231039128,18839
BTC-AUD,1557151231039129,541954
LTC-AUD,1557151231146119,7867
ETH-AUD,1557151231146125,18635
BTC-AUD,1557151231206114,544130
